,POI_category_name,POI_category_ID,POI_yelp_id,POI_alias,POI_name,POI_image_url,POI_is_closed,POI_url,POI_review_count,POI_rating,POI_price,POI_phone,POI_display_phone
2909,Restaurant,13065,nNhGmSP8xcBAWokkNv0m1w,calabash-bistro-vancouver,Calabash Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/I3gTxBpBK8xfy1oIJEIAKw/o.jpg,False,https://www.yelp.com/biz/calabash-bistro-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,285,4.0,$$,16045685882.0,+1 604-568-5882
2910,Restaurant,13065,btIEalX5HvHzPTFVx3lzVA,prime-time-chicken-vancouver,Prime Time Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/39nS3cZKkgU0rrWMgBKXfA/o.jpg,False,https://www.yelp.com/biz/prime-time-chicken-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,15,3.0,$,16045686999.0,+1 604-568-6999
2913,Restaurant,13065,i2p09JzKNnHsy_QwxJvKnQ,adriatic-divine-sandwiches-vancouver,Adriatic Divine Sandwiches,https://s3-media4.fl.yelpcdn.com/bphoto/9GAVyvYQCv5z-Spmo0wAIA/o.jpg,False,https://www.yelp.com/biz/adriatic-divine-sandwiches-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,,17782313391.0,+1 778-231-3391
2915,Restaurant,13065,znYuCI-kjnsDPMj-ij_7Xw,the-darkside-vancouver,The Darkside,https://s3-media2.fl.yelpcdn.com/bphoto/VxEL-IqaGYOf1ENK81f3Fw/o.jpg,False,https://www.yelp.com/biz/the-darkside-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.5,,16044288660.0,+1 604-428-8660
2917,Restaurant,13065,lXMlsQOibne9aOsnoyO1Zg,kam-wai-dim-sum-vancouver,Kam Wai Dim Sum,https://s3-media3.fl.yelpcdn.com/bphoto/zVG2NSPnDyMN3KYynkTG8A/o.jpg,False,https://www.yelp.com/biz/kam-wai-dim-sum-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,60,4.0,$,16046832333.0,+1 604-683-2333
2918,Restaurant,13065,yeNenSjz_HCqngGFU5d8NQ,phnom-penh-vancouver,Phnom Penh,https://s3-media2.fl.yelpcdn.com/bphoto/FPQJ5uTueSLEQ-0Mo86SjQ/o.jpg,False,https://www.yelp.com/biz/phnom-penh-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1539,4.0,$$,16046825777.0,+1 604-682-5777
2920,Restaurant,13065,4n-aj1CTTbDXm5UxdsaKQw,sing-chong-food-centre-vancouver,Sing Chong Food Centre,https://s3-media2.fl.yelpcdn.com/bphoto/1TJE8LANA68oYNvNs63VXg/o.jpg,False,https://www.yelp.com/biz/sing-chong-food-centre-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,3.5,$,16046840253.0,+1 604-684-0253
2922,Restaurant,13065,Egfp5GmntU_MjrTfMYYaQg,the-irish-heather-shebeen-vancouver,The Irish Heather Shebeen,https://s3-media2.fl.yelpcdn.com/bphoto/8O3UQKn6A8UNIjm02R1xLQ/o.jpg,False,https://www.yelp.com/biz/the-irish-heather-shebeen-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,244,4.0,$$,16046889779.0,+1 604-688-9779
2924,Restaurant,13065,EJ5n90Ge06hX2NJJ916lZg,blnd-tger-dumplings-vancouver,Blnd Tger Dumplings,https://s3-media1.fl.yelpcdn.com/bphoto/jt9XNj3hAox-Z-HAm9z47w/o.jpg,False,https://www.yelp.com/biz/blnd-tger-dumplings-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,28,2.0,,,
2925,Restaurant,13065,5rZKOedzldGFx0LNeWdQ0A,maxims-restaurant-vancouver,Maxim's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/kFb246ER9R7Na6vr0VwDlg/o.jpg,False,https://www.yelp.com/biz/maxims-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,25,4.0,$$,16046870949.0,+1 604-687-0949
2928,Restaurant,13065,JoUEZWB0y7tREmRPVJj24A,aiyaohno-cafe-vancouver,Aiyaohno Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/Bea8mNZzSdRxxx-zQn2d7w/o.jpg,False,https://www.yelp.com/biz/aiyaohno-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,4.5,,16046527555.0,+1 604-652-7555
3133,Restaurant,13065,ZmlOSws8Bsiu3uWsyldnpQ,sushi-express-bar-vancouver,Sushi Express Bar,,False,https://www.yelp.com/biz/sushi-express-bar-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,,,
3136,Restaurant,13065,n-ogm0lCwPeWJ758QMhlNw,tafs-café-vancouver-2,Taf's Café,https://s3-media2.fl.yelpcdn.com/bphoto/eqsiis-_tyRyy1rPU-_2Yg/o.jpg,False,https://www.yelp.com/biz/tafs-caf%C3%A9-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,48,2.5,$,16046848900.0,+1 604-684-8900
3137,Restaurant,13065,_tjDOfaNqSbBqbEwayQJjg,jollibee-vancouver,Jollibee,https://s3-media2.fl.yelpcdn.com/bphoto/vd5Mv0Dgi37r4H66XGTe2g/o.jpg,False,https://www.yelp.com/biz/jollibee-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,51,3.0,$$,16042657353.0,+1 604-265-7353
3141,Restaurant,13065,JiWMDZKt-2firk2bYrwiyA,the-lennox-pub-vancouver,The Lennox Pub,https://s3-media1.fl.yelpcdn.com/bphoto/O-oWrEVj_jA_Iw7Acp7qow/o.jpg,False,https://www.yelp.com/biz/the-lennox-pub-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,135,3.5,$$,16044080881.0,+1 604-408-0881
3144,Restaurant,13065,h_gHK_HRPSP491vTzCETFg,burger-king-vancouver-9,Burger King,https://s3-media1.fl.yelpcdn.com/bphoto/uNDP1Ff9XVk5wm1sY9omQg/o.jpg,False,https://www.yelp.com/biz/burger-king-vancouver-9?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,31,2.0,$,16048722258.0,+1 604-872-2258
3165,Restaurant,13065,lbOpkv-F4wS4lb8MouP0DA,aladdin-cafe-vancouver-2,Aladdin Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/LyCcNehx0LgGtRbqpt5MFw/o.jpg,False,https://www.yelp.com/biz/aladdin-cafe-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,73,3.0,$,17788817916.0,+1 778-881-7916
3166,Restaurant,13065,rBkjOr_CanluXXnDaU8WCQ,aladdin-cafe-vancouver,Aladdin Cafe,,False,https://www.yelp.com/biz/aladdin-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,3.0,,,
3176,Restaurant,13065,3ByjrLF8nyArUxvO6vqJCw,incognito-coffee-vancouver,Incognito Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/WOAk2Xtg5_Tbh6h8tmSQyQ/o.jpg,False,https://www.yelp.com/biz/incognito-coffee-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,146,5.0,$$,16044283888.0,+1 604-428-3888
3184,Restaurant,13065,DRBTP8KV7-LbjJ830bqicA,mcdonalds-vancouver-5,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/mbijPtfrZOOShXiR-5vymw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-vancouver-5?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,30,2.5,$,16047181062.0,+1 604-718-1062
3202,Restaurant,13065,baaRyYSG9yF-vaazmvq0lA,e-mo-restaurant-vancouver,E-Mo Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/h0XBuzAyq1n8gNT_rT1zqA/o.jpg,False,https://www.yelp.com/biz/e-mo-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,15,3.0,$$,16046872559.0,+1 604-687-2559
3205,Restaurant,13065,QA89npzfKP8-Qd2sGIKfTA,zac-zac-japanese-curry-house-vancouver,ZAC.ZAC Japanese Curry House,https://s3-media3.fl.yelpcdn.com/bphoto/jw22vOI41DaPnfY9K2fBlg/o.jpg,False,https://www.yelp.com/biz/zac-zac-japanese-curry-house-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,95,4.0,$,16046082887.0,+1 604-608-2887
3206,Restaurant,13065,dHp4-O-5zOGQzqEXT2jPOw,masarang-deli-department-of-hmart-vancouver,Masarang Deli Department of Hmart,https://s3-media3.fl.yelpcdn.com/bphoto/WMUHApVjs4DRCUpsCBjutQ/o.jpg,False,https://www.yelp.com/biz/masarang-deli-department-of-hmart-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,$,16046094567.0,+1 604-609-4567
3212,Restaurant,13065,0YioR9H49FkkggyEiijcyQ,pizza-garden-smithe-vancouver,Pizza Garden Smithe,https://s3-media2.fl.yelpcdn.com/bphoto/Bu4M9LUann3iWOvXA7BHSQ/o.jpg,False,https://www.yelp.com/biz/pizza-garden-smithe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,143,3.5,$,16046696656.0,+1 604-669-6656
3319,Restaurant,13065,hfdjYC7cpzLUE8EcKA7xNw,pizza-pizza-vancouver-3,Pizza Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/6BsIYOIi9sG3fE3j0JXWpg/o.jpg,False,https://www.yelp.com/biz/pizza-pizza-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,8,2.5,,16042771111.0,+1 604-277-1111
3320,Restaurant,13065,xZSks2xfrijtJjly1qiQlg,juliets-café-vancouver-2,Juliet's Café,https://s3-media1.fl.yelpcdn.com/bphoto/OdC-87VmIdisXSclmET2qQ/o.jpg,False,https://www.yelp.com/biz/juliets-caf%C3%A9-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,57,3.0,$$,16047328212.0,+1 604-732-8212
3322,Restaurant,13065,1C3zblgOfeCBpBzpHb9QMA,siegels-bagels-vancouver-2,Siegel's Bagels,https://s3-media1.fl.yelpcdn.com/bphoto/rDQ2VATcsU0jduXDiPCUMw/o.jpg,False,https://www.yelp.com/biz/siegels-bagels-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,164,3.5,$,16047378151.0,+1 604-737-8151
3325,Restaurant,13065,BJjibSl3q0ZsuA6mXFQu9w,triple-os-vancouver-3,Triple O's,https://s3-media4.fl.yelpcdn.com/bphoto/_OzPcrNMcj0XKNtwh1STDQ/o.jpg,False,https://www.yelp.com/biz/triple-os-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,27,3.0,$,16047383888.0,+1 604-738-3888
3326,Restaurant,13065,dI4C12Gb45uThlJgzogVZg,veras-burger-shack-vancouver-3,Vera's Burger Shack,https://s3-media2.fl.yelpcdn.com/bphoto/KIvU0FGDzjYofZafAlwTLw/o.jpg,False,https://www.yelp.com/biz/veras-burger-shack-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,49,3.5,$$,16042288372.0,+1 604-228-8372
3329,Restaurant,13065,odOYqLxjETr411bk0SEaMQ,al-basha-vancouver-3,Al Basha,https://s3-media3.fl.yelpcdn.com/bphoto/z9oldEsUUp9H7quaPfZwhA/o.jpg,False,https://www.yelp.com/biz/al-basha-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,39,4.0,$,16043362110.0,+1 604-336-2110
3332,Restaurant,13065,CIb8Lsgv4sn4dCN8s54b7w,taco-shack-vancouver,Taco Shack,https://s3-media1.fl.yelpcdn.com/bphoto/to674xdQSDYfdRGrilv12g/o.jpg,False,https://www.yelp.com/biz/taco-shack-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,6,2.5,$,16042288372.0,+1 604-228-8372
3333,Restaurant,13065,qKas7uwh2Vj2dyRaGowBTA,moltan-roll-bar-sake-vancouver,Moltan Roll Bar + Sake,https://s3-media1.fl.yelpcdn.com/bphoto/UB3cdIkhrwvQKfVwpS16dg/o.jpg,False,https://www.yelp.com/biz/moltan-roll-bar-sake-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,38,4.0,,16044235677.0,+1 604-423-5677
3336,Restaurant,13065,Ru5edzaevZHc5jKVndFphg,panne-rizo-vancouver-3,Panne Rizo,https://s3-media1.fl.yelpcdn.com/bphoto/QpdhcVCPtaJoIOKjaWvZsA/o.jpg,False,https://www.yelp.com/biz/panne-rizo-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,37,3.5,$$,16047360885.0,+1 604-736-0885
3338,Restaurant,13065,1GmSoP4oLdwgoYcesdy7zw,corduroy-vancouver,Corduroy,https://s3-media1.fl.yelpcdn.com/bphoto/iGphTjnjU6oidI7eAOB6lA/o.jpg,False,https://www.yelp.com/biz/corduroy-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,79,4.0,$$,16047330162.0,+1 604-733-0162
3341,Restaurant,13065,6k1omPa3O3Kl7lSjXfCxvA,octopus-garden-vancouver,Octopus Garden,https://s3-media4.fl.yelpcdn.com/bphoto/ojvwHjzuy1nXcyzDOzM7JA/o.jpg,False,https://www.yelp.com/biz/octopus-garden-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,150,4.0,$$$,16047348971.0,+1 604-734-8971
3343,Restaurant,13065,QV4DG4KC3I_FbfLfQp0Row,oddfish-vancouver,Oddfish,https://s3-media3.fl.yelpcdn.com/bphoto/0WguX6P6hAOgh4tKge7eWg/o.jpg,False,https://www.yelp.com/biz/oddfish-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,75,4.0,$$$,16045646330.0,+1 604-564-6330
3344,Restaurant,13065,WAKwis2gWtNjRqFGkgwORw,annalena-vancouver,AnnaLena,https://s3-media2.fl.yelpcdn.com/bphoto/4J0v41jCsUeNHkAbSsA-Nw/o.jpg,False,https://www.yelp.com/biz/annalena-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,338,4.5,$$$$,17783794052.0,+1 778-379-4052
3347,Restaurant,13065,jycObCbnZ2TWncMU86ycGg,be-fresh-local-market-vancouver-14,Be Fresh Local Market,https://s3-media4.fl.yelpcdn.com/bphoto/sCB-Y2yi_2N-j6XSQlN-Xw/o.jpg,False,https://www.yelp.com/biz/be-fresh-local-market-vancouver-14?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,27,3.5,$$,16045687783.0,+1 604-568-7783
3350,Restaurant,13065,GzDU6dVNoowb6jmjbpqN_Q,kahve-cafe-by-enflux-vancouver,Kahve Cafe By Enflux,https://s3-media2.fl.yelpcdn.com/bphoto/5mR0jE7MxSQ-H3ytFsa_Kg/o.jpg,False,https://www.yelp.com/biz/kahve-cafe-by-enflux-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,43,4.0,$,16042229002.0,+1 604-222-9002
3353,Restaurant,13065,9wO2CFlnTsQFlSSaoICLBQ,subway-vancouver-28,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/vt1q8LAThLG7J32DkpU2iw/o.jpg,False,https://www.yelp.com/biz/subway-vancouver-28?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,2.0,$,16047367827.0,+1 604-736-7827
3355,Restaurant,13065,kfqo03eeatiGz5XhWKg4qg,sushi-flamingo-vancouver,Sushi Flamingo,https://s3-media3.fl.yelpcdn.com/bphoto/nSvPGOoy_klV3Jg2eK594w/o.jpg,False,https://www.yelp.com/biz/sushi-flamingo-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,6,5.0,,16045666007.0,+1 604-566-6007
3356,Restaurant,13065,A2LlypupTsAZLHrkja_E6w,patisserie-lebeau-vancouver-4,Patisserie Lebeau,https://s3-media2.fl.yelpcdn.com/bphoto/5YWsNy-Q0iqfO-XlmKedNA/o.jpg,False,https://www.yelp.com/biz/patisserie-lebeau-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,125,4.5,$$,16047313528.0,+1 604-731-3528
3359,Restaurant,13065,JT0hveaUibWnf5bPekD_yQ,the-boathouse-restaurant-vancouver-2,The Boathouse Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/_FRz6ElP11KAKm37HkwcEw/o.jpg,False,https://www.yelp.com/biz/the-boathouse-restaurant-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,234,2.5,$$,16047385487.0,+1 604-738-5487
3360,Restaurant,13065,3o_uedOTplKebCqHw6H86A,thai-basil-vancouver-2,Thai Basil,https://s3-media3.fl.yelpcdn.com/bphoto/BntT9u0otant2xdjUIv0cw/o.jpg,False,https://www.yelp.com/biz/thai-basil-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,59,3.5,$,16046776767.0,+1 604-677-6767
3361,Restaurant,13065,tyzaHCGa0FIDjHAj8HGD0g,bel-café-kits-vancouver,Bel Café - Kits,https://s3-media2.fl.yelpcdn.com/bphoto/NBAHCkly2mAOYOHLxU4KKQ/o.jpg,False,https://www.yelp.com/biz/bel-caf%C3%A9-kits-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,20,4.0,,16047365812.0,+1 604-736-5812
3362,Restaurant,13065,_3UwHix7TshlnVBHmL3l4g,best-falafel-vancouver-4,Best Falafel,https://s3-media2.fl.yelpcdn.com/bphoto/E16nHQdVvflb4vxoQfB8sQ/o.jpg,False,https://www.yelp.com/biz/best-falafel-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,16,3.5,,16044285522.0,+1 604-428-5522
3363,Restaurant,13065,zPVirzX5eaRepNBNzTXq4A,redbeef-noodle-kitchen-vancouver,RedBeef Noodle Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/G3LDvk1i-xrQTDJjJGPgIg/o.jpg,False,https://www.yelp.com/biz/redbeef-noodle-kitchen-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,105,4.0,$$,16045581237.0,+1 604-558-1237
3365,Restaurant,13065,htZ2lOcEJ3BRhwMehZgI7A,kits-eyecare-vancouver,KITS Eyecare,https://s3-media3.fl.yelpcdn.com/bphoto/Y-HKFGLKUhBnvKyG_y89RQ/o.jpg,False,https://www.yelp.com/biz/kits-eyecare-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,5.0,,16045487022.0,+1 604-548-7022
3367,Restaurant,13065,rr3fgRYPxcXt0pACSaAjew,tacofino-vancouver-6,Tacofino,https://s3-media4.fl.yelpcdn.com/bphoto/BVj3Tx9t-gvlsR4PV-E4MA/o.jpg,False,https://www.yelp.com/biz/tacofino-vancouver-6?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,27,4.0,,16046208729.0,+1 604-620-8729
3368,Restaurant,13065,VzIh81mLHwZeeAtMFxqK_w,noodlebox-vancouver-2,Noodlebox,https://s3-media1.fl.yelpcdn.com/bphoto/0CD5XVU_21zVP9N2cNIdFw/o.jpg,False,https://www.yelp.com/biz/noodlebox-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,220,3.0,$$,16047341310.0,+1 604-734-1310
3371,Restaurant,13065,LqzeN5HH6K1KXI6PsKdN4g,chi-vegan-vancouver,Chi Vegan,https://s3-media2.fl.yelpcdn.com/bphoto/QqkWW87ythdyXqy4UeZS9g/o.jpg,False,https://www.yelp.com/biz/chi-vegan-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,201,4.0,$$,16043363010.0,+1 604-336-3010
3372,Restaurant,13065,DJGoBfUSZ955bNQAK6aBog,kibune-sushi-vancouver,Kibune Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/72v0TCJIb1dI9eHBszYWzw/o.jpg,False,https://www.yelp.com/biz/kibune-sushi-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,66,3.5,$$,16047314482.0,+1 604-731-4482
3374,Restaurant,13065,k50eFm74cJtUOEIScrDCMQ,bibo-pizzeria-con-cucina-vancouver,Bibo Pizzeria Con Cucina,https://s3-media3.fl.yelpcdn.com/bphoto/LzGxTDrsM33GdyFTZiQ87g/o.jpg,False,https://www.yelp.com/biz/bibo-pizzeria-con-cucina-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,131,3.0,$$,16045686177.0,+1 604-568-6177
3376,Restaurant,13065,fcgCS7tk1kCLAEistL01Vw,tractor-vancouver,Tractor,https://s3-media2.fl.yelpcdn.com/bphoto/vkCalhpmPMCXJg66npm_Iw/o.jpg,False,https://www.yelp.com/biz/tractor-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,154,3.5,$$,16043431164.0,+1 604-343-1164
3379,Restaurant,13065,D1gkF04qqIz0nrrVmCF6ug,ramen-danbo-vancouver-8,Ramen Danbo,https://s3-media2.fl.yelpcdn.com/bphoto/z0HiXtEyjsNcM69ix-OUEA/o.jpg,False,https://www.yelp.com/biz/ramen-danbo-vancouver-8?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,369,4.0,$$,,
